Country;Waypoint;Latitude;Longitude;;;;;;;;;;;
Belgium;BBL66;51,228572;5,595480556;;;;;;;;;;;
Belgium;BBL70;51,224128;5,772561111;;;;;;;;;;;
Belgium;BBL74;51,201789;5,644902778;;;;;;;;;;;
Belgium;BBL77;51,241031;5,613772222;;;;;;;;;;;
Belgium;BBL89;51,206181;5,289980556;;;;;;;;;;;
Belgium;BBL91;51,233428;5,250127778;;;;;;;;;;;
Belgium;BBL92;51,240419;5,226061111;;;;;;;;;;;
Belgium;BBL95;51,310064;4,985005556;;;;;;;;;;;
Belgium;BBL97;51,238275;5,617027778;;;;;;;;;;;
Belgium;BBL98;51,216389;5,239525;;;;;;;;;;;
Belgium;BBL99;51,178492;5,489430556;;;;;;;;;;;
Belgium;BELOB;50,709444;3,214444444;;;;;;;;;;;
Belgium;BETEX;49,815833;6,425277778;;;;;;;;;;;
Belgium;BFS05;50,221181;4,778955556;;;;;;;;;;;
Belgium;BFS08;50,157453;4,814180556;;;;;;;;;;;
Belgium;BFS09;50,232014;4,263680556;;;;;;;;;;;
Belgium;BFS11;50,103014;4,839872222;;;;;;;;;;;
Belgium;BFS12;50,192661;4,955033333;;;;;;;;;;;
Belgium;BFS16;50,212808;5,065922222;;;;;;;;;;;
Belgium;BFS17;50,228475;5,093886111;;;;;;;;;;;
Belgium;BFS19;50,236431;4,604341667;;;;;;;;;;;
Belgium;BFS21;50,247297;4,682822222;;;;;;;;;;;
Belgium;BFS23;50,134197;4,454622222;;;;;;;;;;;
Belgium;BFS25;50,133169;4,217766667;;;;;;;;;;;
Belgium;BFS26;50,233886;4,602472222;;;;;;;;;;;
Belgium;BFS51;50,248686;4,690302778;;;;;;;;;;;
Belgium;BFS60;50,270500;4,802108333;;;;;;;;;;;
Belgium;BFS71;50,210975;5,091708333;;;;;;;;;;;
Belgium;BFS76;50,289803;4,901580556;;;;;;;;;;;
Belgium;BFS80;50,128378;4,762855556;;;;;;;;;;;
Belgium;BFS81;50,252719;4,728913889;;;;;;;;;;;
Belgium;BFS84;50,248869;4,703655556;;;;;;;;;;;
Belgium;BFS85;50,225658;4,499255556;;;;;;;;;;;
Belgium;BFS86;50,215061;4,396777778;;;;;;;;;;;
Belgium;BFS87;50,058958;4,316247222;;;;;;;;;;;
Belgium;BFS88;50,259767;4,989402778;;;;;;;;;;;
Belgium;BFS89;50,080472;4,355738889;;;;;;;;;;;
Belgium;BFS90;50,082536;4,288372222;;;;;;;;;;;
Belgium;BFS91;50,091914;4,309755556;;;;;;;;;;;
Belgium;BFS95;50,265547;4,846788889;;;;;;;;;;;
Belgium;BFS96;50,272322;4,908222222;;;;;;;;;;;
Belgium;BFS97;50,172128;5,080675;;;;;;;;;;;
Belgium;BFS98;50,180356;5,030430556;;;;;;;;;;;
Belgium;BFS99;50,200836;4,904747222;;;;;;;;;;;
Belgium;BROGY;51,182500;5,448888889;;;;;;;;;;;
Belgium;BUB03;50,887292;4,476627778;;;;;;;;;;;
Belgium;BUB07;50,920311;4,355961111;;;;;;;;;;;
Belgium;BUB08;50,927200;4,6642;;;;;;;;;;;
Belgium;BUB12;50,953414;4,7855;;;;;;;;;;;
Belgium;BUB13;50,824228;4,219063889;;;;;;;;;;;
Belgium;BUB22;50,697536;4,427113889;;;;;;;;;;;
Belgium;BUB24;50,796917;4,239386111;;;;;;;;;;;
Belgium;BUB27;50,814375;5,234533333;;;;;;;;;;;
Belgium;BUB28;50,918569;4,373630556;;;;;;;;;;;
Belgium;BUB36;50,499083;5,236388889;;;;;;;;;;;
Belgium;BUB43;51,029628;4,707747222;;;;;;;;;;;
Belgium;BUB47;50,937275;4,593158333;;;;;;;;;;;
Belgium;BUB48;50,950139;4,639252778;;;;;;;;;;;
Belgium;BUB50;50,875322;4,427513889;;;;;;;;;;;
Belgium;BUB52;50,793997;4,096658333;;;;;;;;;;;
Belgium;BUB54;50,984108;4,761416667;;;;;;;;;;;
Belgium;BUB58;50,823769;4,081075;;;;;;;;;;;
Belgium;BUB72;50,664786;5,155516667;;;;;;;;;;;
Belgium;BUB78;50,913750;4,362586111;;;;;;;;;;;
Belgium;BUB84;50,922181;4,064794444;;;;;;;;;;;
Belgium;BUB88;50,854931;4,344080556;;;;;;;;;;;
Belgium;BULAM;51,352500;2,750277778;;;;;;;;;;;
Belgium;BULUX;50,592778;5,251388889;;;;;;;;;;;
Belgium;BUPAL;50,723056;4,601111111;;;;;;;;;;;
Belgium;CIV12;50,623681;4,125394444;;;;;;;;;;;
Belgium;CIV41;50,578364;3,857213889;;;;;;;;;;;
Belgium;CIV61;50,591683;3,981083333;;;;;;;;;;;
Belgium;CIV62;50,598944;3,978486111;;;;;;;;;;;
Belgium;COA1;51,370833;3,366944444;;;;;;;;;;;
Belgium;DEMUL;49,963056;5,978611111;;;;;;;;;;;
Belgium;DENOV;50,636667;6,207777778;;;;;;;;;;;
Belgium;DENOX;50,879444;4,027777778;;;;;;;;;;;
Belgium;DENUT;51,236111;3,6575;;;;;;;;;;;
Belgium;DI114;51,289400;4,152519444;;;;;;;;;;;
Belgium;DIBLI;51,411944;2,2625;;;;;;;;;;;
Belgium;DIK21;49,523333;6,358611111;;;;;;;;;;;
Belgium;DIK31;50,687839;4,769772222;;;;;;;;;;;
Belgium;DINAN;49,831944;5,331388889;;;;;;;;;;;
Belgium;DINKI;50,639167;5,906111111;;;;;;;;;;;
Belgium;DITEL;50,344722;6,396666667;;;;;;;;;;;
Belgium;ELSIK;51,195000;4,998611111;;;;;;;;;;;
Belgium;ERIGO;50,838056;5,506111111;;;;;;;;;;;
Belgium;FAMEN;49,975000;4,566666667;;;;;;;;;;;
Belgium;FERDI;50,912500;3,636944444;;;;;;;;;;;
Belgium;FLO33;50,912275;4,253822222;;;;;;;;;;;
Belgium;GELPA;50,283056;6,288333333;;;;;;;;;;;
Belgium;GESLO;50,079167;6,005;;;;;;;;;;;
Belgium;GILOM;50,751944;4,774166667;;;;;;;;;;;
Belgium;GOLEX;50,945278;3,615833333;;;;;;;;;;;
Belgium;GOPAS;49,966389;6,069722222;;;;;;;;;;;
Belgium;GSY01;50,449856;4,4161;;;;;;;;;;;
Belgium;GSY05;50,533322;4,685530556;;;;;;;;;;;
Belgium;GSY06;50,413025;4,298694444;;;;;;;;;;;
Belgium;GSY07;50,524142;4,587180556;;;;;;;;;;;
Belgium;GSY10;50,527400;4,690022222;;;;;;;;;;;
Belgium;GSY11;50,534169;4,7139;;;;;;;;;;;
Belgium;GSY23;50,471356;4,494797222;;;;;;;;;;;
Belgium;GSY25;50,478036;4,316561111;;;;;;;;;;;
Belgium;GSY26;50,468144;4,3129;;;;;;;;;;;
Belgium;GSY27;50,474383;4,504091667;;;;;;;;;;;
Belgium;GSY28;50,465311;4,338602778;;;;;;;;;;;
Belgium;GSY46;50,473222;4,341536111;;;;;;;;;;;
Belgium;GSY56;50,421272;4,2392;;;;;;;;;;;
Belgium;GSY60;50,429467;4,289722222;;;;;;;;;;;
Belgium;GSY61;50,408311;4,302247222;;;;;;;;;;;
Belgium;GSY67;50,446506;4,233105556;;;;;;;;;;;
Belgium;GSY72;50,507964;4,701938889;;;;;;;;;;;
Belgium;GSY74;50,462767;4,233208333;;;;;;;;;;;
Belgium;GSY75;50,496231;4,707183333;;;;;;;;;;;
Belgium;GSY77;50,482192;4,618530556;;;;;;;;;;;
Belgium;GSY79;50,490436;4,735891667;;;;;;;;;;;
Belgium;GSY87;50,515208;4,647083333;;;;;;;;;;;
Belgium;GSY88;50,519747;4,643619444;;;;;;;;;;;
Belgium;HORNE;50,610150;4,130452778;;;;;;;;;;;
Belgium;HUL03;50,798628;4,627980556;;;;;;;;;;;
Belgium;HUL05;50,988886;4,535141667;;;;;;;;;;;
Belgium;HUL06;50,848953;4,627913889;;;;;;;;;;;
Belgium;HUL07;51,021019;4,548975;;;;;;;;;;;
Belgium;HUL10;50,706850;4,374555556;;;;;;;;;;;
Belgium;HUL12;51,102936;4,584330556;;;;;;;;;;;
Belgium;HUL14;50,931047;4,510291667;;;;;;;;;;;
Belgium;HUL25;50,729831;4,556894444;;;;;;;;;;;
Belgium;HUL30;50,956756;4,521330556;;;;;;;;;;;
Belgium;HUL56;50,799197;4,634797222;;;;;;;;;;;
Belgium;HUL91;51,054750;4,563516667;;;;;;;;;;;
Belgium;IBX07;50,797383;4,451247222;;;;;;;;;;;
Belgium;IBX12;50,717158;4,416230556;;;;;;;;;;;
Belgium;ILG55;50,717047;5,574902778;;;;;;;;;;;
Belgium;ILG85;50,751633;5,631688889;;;;;;;;;;;
Belgium;KERKY;50,926944;3,9925;;;;;;;;;;;
Belgium;KOGES;50,570000;6,200555556;;;;;;;;;;;
Belgium;KOMOB;50,143889;5,373611111;;;;;;;;;;;
Belgium;LAREP;50,442778;5,794166667;;;;;;;;;;;
Belgium;LERVO;50,833056;4,158611111;;;;;;;;;;;
Belgium;LGE01;50,665006;5,54705;;;;;;;;;;;
Belgium;LGE02;50,695269;5,514622222;;;;;;;;;;;
Belgium;LGE03;50,483097;5,288513889;;;;;;;;;;;
Belgium;LGE04;50,510156;5,2392;;;;;;;;;;;
Belgium;LGE06;50,545089;5,2952;;;;;;;;;;;
Belgium;LGE07;50,614800;5,4075;;;;;;;;;;;
Belgium;LGE09;50,752933;5,629436111;;;;;;;;;;;
Belgium;LGE11;50,712581;5,563197222;;;;;;;;;;;
Belgium;LGE30;50,777442;5,579325;;;;;;;;;;;
Belgium;LGE35;50,770936;5,595872222;;;;;;;;;;;
Belgium;LGE43;50,603508;5,390588889;;;;;;;;;;;
Belgium;LIMGO;49,637222;6,281666667;;;;;;;;;;;
Belgium;LUMEN;51,269444;3,406666667;;;;;;;;;;;
Belgium;MADUX;51,226667;2,4075;;;;;;;;;;;
Belgium;MAKIK;49,970000;6,167222222;;;;;;;;;;;
Belgium;MAS09;50,932219;5,735833333;;;;;;;;;;;
Belgium;MMD29;49,543056;5,824166667;;;;;;;;;;;
Belgium;MOKOM;49,978611;6,166388889;;;;;;;;;;;
Belgium;NB083;51,192100;4,388119444;;;;;;;;;;;
Belgium;NB089;51,186533;4,345922222;;;;;;;;;;;
Belgium;NIK17;51,100519;4,621847222;;;;;;;;;;;
Belgium;NIK18;50,866072;4,216919444;;;;;;;;;;;
Belgium;NIVOR;50,693889;4,290833333;;;;;;;;;;;
Belgium;NTM01;50,305878;6,298883333;;;;;;;;;;;
Belgium;NUDRI;49,893333;6,241388889;;;;;;;;;;;
Belgium;ONW25;51,135681;4,380475;;;;;;;;;;;
Belgium;ONW75;51,181000;4,6428;;;;;;;;;;;
Belgium;PELIX;50,496944;5,7625;;;;;;;;;;;
Belgium;PINUS;50,763056;5,8625;;;;;;;;;;;
Belgium;PUTTY;51,365833;4,3375;;;;;;;;;;;
Belgium;R1822;50,647953;5,460855556;;;;;;;;;;;
Belgium;R1823;51,173808;5,484941667;;;;;;;;;;;
Belgium;R1824;50,464672;4,469402778;;;;;;;;;;;
Belgium;R1825;50,887331;4,491577778;;;;;;;;;;;
Belgium;R1826;50,898942;4,5233;;;;;;;;;;;
Belgium;R1827;50,911542;4,499386111;;;;;;;;;;;
Belgium;R1828;51,187706;4,473177778;;;;;;;;;;;
Belgium;R1829;50,246114;4,669255556;;;;;;;;;;;
Belgium;R2394;50,911011;4,501238889;;;;;;;;;;;
Belgium;R2782;50,628639;5,430227778;;;;;;;;;;;
Belgium;R2783;50,646086;5,453619444;;;;;;;;;;;
Belgium;R2904;51,175406;5,483186111;;;;;;;;;;;
Belgium;R2937;50,578728;3,8561;;;;;;;;;;;
Belgium;REMBA;50,662222;4,914166667;;;;;;;;;;;
Belgium;RITAX;50,077778;5,806944444;;;;;;;;;;;
Belgium;ROBON;50,078333;6,118055556;;;;;;;;;;;
Belgium;RODRI;50,876667;3,862777778;;;;;;;;;;;
Belgium;RUPIN;51,460556;4,540555556;;;;;;;;;;;
Belgium;SISGA;50,618056;4,056666667;;;;;;;;;;;
Belgium;SOGRI;50,806389;5,045277778;;;;;;;;;;;
Belgium;SONDI;51,190556;4,838333333;;;;;;;;;;;
Belgium;SOPOK;50,252778;5,773888889;;;;;;;;;;;
Belgium;SORAT;51,215833;5,596666667;;;;;;;;;;;
Belgium;SPI28;50,721522;4,599202778;;;;;;;;;;;
Belgium;SPI29;50,267628;6,274841667;;;;;;;;;;;
Belgium;SPI30;50,691669;5,175375;;;;;;;;;;;
Belgium;SPI46;50,555261;5,521663889;;;;;;;;;;;
Belgium;TALUD;49,601111;5,420555556;;;;;;;;;;;
Belgium;TERLA;50,682500;5,665555556;;;;;;;;;;;
Belgium;TILVI;49,608333;5,584166667;;;;;;;;;;;
Belgium;WOODY;51,405556;4,366388889;;;;;;;;;;;
Bosnia;BARIT;43,261111;17,85583333;;;;;;;;;;;
Bosnia;BATRU;44,184117;19,36420556;;;;;;;;;;;
Bosnia;BILLS;44,494981;18,26673056;;;;;;;;;;;
Bosnia;BOSNA;44,370556;17,75972222;;;;;;;;;;;
Bosnia;DIMSI;44,571667;19,18;;;;;;;;;;;
Bosnia;DOBOT;44,773889;17,9025;;;;;;;;;;;
Bosnia;DRVAR;44,351944;16,59388889;;;;;;;;;;;
Bosnia;EDALA;44,225000;17,49138889;;;;;;;;;;;
Bosnia;GILUK;43,866833;18,1055;;;;;;;;;;;
Bosnia;IDASI;44,470278;17,10527778;;;;;;;;;;;
Bosnia;KOMAR;44,958058;16,80416667;;;;;;;;;;;
Bosnia;KUKUN;44,069947;19,55948889;;;;;;;;;;;
Bosnia;KUTAK;43,250278;18,54361111;;;;;;;;;;;
Bosnia;LURID;45,135000;17,39944444;;;;;;;;;;;
Bosnia;MARIL;44,633333;17,33333333;;;;;;;;;;;
Bosnia;MITNO;43,773333;19,24166667;;;;;;;;;;;
Bosnia;MONID;44,967500;16,30583333;;;;;;;;;;;
Bosnia;NENAD;44,413889;16,30555556;;;;;;;;;;;
Bosnia;NEPSI;43,293056;18,76111111;;;;;;;;;;;
Bosnia;NERKO;44,756667;19,31694444;;;;;;;;;;;
Bosnia;NESUX;43,982222;19,55666667;;;;;;;;;;;
Bosnia;NIVES;45,223889;15,9075;;;;;;;;;;;
Bosnia;NOVLO;45,229444;16,95305556;;;;;;;;;;;
Bosnia;ODLET;43,960556;19,38972222;;;;;;;;;;;
Bosnia;PERAN;43,032500;18,66583333;;;;;;;;;;;
Bosnia;PESAK;43,718611;19,50416667;;;;;;;;;;;
Bosnia;RUDAR;43,648611;18,48916667;;;;;;;;;;;
Bosnia;SCRIB;44,688758;18,39430556;;;;;;;;;;;
Bosnia;SOLGU;44,116667;17,66666667;;;;;;;;;;;
Bosnia;SOMUN;44,596389;19,105;;;;;;;;;;;
Bosnia;SUDIM;44,667222;16,30555556;;;;;;;;;;;
Bosnia;VEBAR;44,136694;19,18022222;;;;;;;;;;;
Bosnia;VRANA;43,753611;17,53777778;;;;;;;;;;;
Bulgaria;ADORU;41,871667;26,56833333;;;;;;;;;;;
Bulgaria;ALIKU;42,603333;23,39527778;;;;;;;;;;;
Bulgaria;ALIVI;43,187222;26,64583333;;;;;;;;;;;
Bulgaria;AMTOV;43,172500;26,15194444;;;;;;;;;;;
Bulgaria;ARGES;44,082222;26,82666667;;;;;;;;;;;
Bulgaria;BADKI;42,996944;29,14333333;;;;;;;;;;;
Bulgaria;BALIK;43,676667;27,3;;;;;;;;;;;
Bulgaria;BAVGA;42,593889;22,665;;;;;;;;;;;
Bulgaria;BENIL;42,722778;22,96333333;;;;;;;;;;;
Bulgaria;BESLI;43,402222;24,03416667;;;;;;;;;;;
Bulgaria;BGS11;42,716883;27,69192222;;;;;;;;;;;
Bulgaria;BGS12;42,709625;27,70259167;;;;;;;;;;;
Bulgaria;BGS14;42,591186;27,54354722;;;;;;;;;;;
Bulgaria;BGS16;42,550908;27,496175;;;;;;;;;;;
Bulgaria;BGS17;42,551364;27,49228611;;;;;;;;;;;
Bulgaria;BGS23;42,459767;27,36437222;;;;;;;;;;;
Bulgaria;BGS29;42,537461;27,47283333;;;;;;;;;;;
Bulgaria;BGS38;42,675494;27,642975;;;;;;;;;;;
Bulgaria;BGS45;42,518917;27,44690556;;;;;;;;;;;
Bulgaria;BGS57;42,642792;27,60436389;;;;;;;;;;;
Bulgaria;BGS67;42,652089;27,62395;;;;;;;;;;;
Bulgaria;BGS78;42,429692;27,41843056;;;;;;;;;;;
Bulgaria;BGS80;42,667564;27,64452222;;;;;;;;;;;
Bulgaria;BGS85;42,652231;27,67711944;;;;;;;;;;;
Bulgaria;BGS95;42,643900;27,6846;;;;;;;;;;;
Bulgaria;BLO11;42,506761;23,69372222;;;;;;;;;;;
Bulgaria;BLO13;42,450781;23,82920556;;;;;;;;;;;
Bulgaria;BLO22;42,393578;23,470275;;;;;;;;;;;
Bulgaria;BLO56;42,673664;23,687675;;;;;;;;;;;
Bulgaria;BLO76;42,552103;23,87996944;;;;;;;;;;;
Bulgaria;BLO83;42,676722;23,62681111;;;;;;;;;;;
Bulgaria;BOZ21;42,653375;22,91883889;;;;;;;;;;;
Bulgaria;BOZ85;42,772781;23,41100278;;;;;;;;;;;
Bulgaria;BULEN;43,750000;25,81666667;;;;;;;;;;;
Bulgaria;BUVAK;42,990556;27,4375;;;;;;;;;;;
Bulgaria;DEDIN;42,594167;24,07944444;;;;;;;;;;;
Bulgaria;DELIN;43,134167;25,165;;;;;;;;;;;
Bulgaria;DILVO;42,310000;23,93694444;;;;;;;;;;;
Bulgaria;DINEN;42,499722;25,99222222;;;;;;;;;;;
Bulgaria;DOLAP;43,374167;22,76833333;;;;;;;;;;;
Bulgaria;DOTAM;42,356667;23,40694444;;;;;;;;;;;
Bulgaria;EDADA;42,474722;23,40083333;;;;;;;;;;;
Bulgaria;EDIKA;42,276944;22,87861111;;;;;;;;;;;
Bulgaria;ERDOM;43,517500;23,28916667;;;;;;;;;;;
Bulgaria;ESENA;43,026944;26,8725;;;;;;;;;;;
Bulgaria;ETIDA;43,685833;22,41777778;;;;;;;;;;;
Bulgaria;ETROL;42,746389;23,88888889;;;;;;;;;;;
Bulgaria;GERGI;42,183333;25,52194444;;;;;;;;;;;
Bulgaria;GODEK;43,126667;22,98944444;;;;;;;;;;;
Bulgaria;GOL36;42,853306;23,48984722;;;;;;;;;;;
Bulgaria;GONGO;43,098056;27,0325;;;;;;;;;;;
Bulgaria;GOSLO;43,528611;28,44194444;;;;;;;;;;;
Bulgaria;INBOL;43,470833;23,80361111;;;;;;;;;;;
Bulgaria;INKOM;43,253333;30,64;;;;;;;;;;;
Bulgaria;IRKOT;42,485000;23,90916667;;;;;;;;;;;
Bulgaria;ISF08;42,694031;23,45378056;;;;;;;;;;;
Bulgaria;ISF54;42,686672;23,56848611;;;;;;;;;;;
Bulgaria;IVGOT;43,105000;28,53638889;;;;;;;;;;;
Bulgaria;KOMAN;43,983333;26,21666667;;;;;;;;;;;
Bulgaria;KOTEV;43,158611;28,22805556;;;;;;;;;;;
Bulgaria;LARAT;42,501667;23,87111111;;;;;;;;;;;
Bulgaria;LETNI;42,096944;22,60583333;;;;;;;;;;;
Bulgaria;LETVA;42,850000;24,18444444;;;;;;;;;;;
Bulgaria;LOMBU;43,196111;23,46555556;;;;;;;;;;;
Bulgaria;LOMOS;43,833333;23,25;;;;;;;;;;;
Bulgaria;LUKOV;43,284722;23,80611111;;;;;;;;;;;
Bulgaria;MAKOL;42,170556;29,14277778;;;;;;;;;;;
Bulgaria;MATEL;43,059167;28,79194444;;;;;;;;;;;
Bulgaria;MAVAD;42,055278;25,22555556;;;;;;;;;;;
Bulgaria;MEDEM;42,395000;27,97166667;;;;;;;;;;;
Bulgaria;MOREK;42,291944;23,31916667;;;;;;;;;;;
Bulgaria;NAPET;42,288333;23,00555556;;;;;;;;;;;
Bulgaria;NASEM;42,590803;29,71532222;;;;;;;;;;;
Bulgaria;NEDSI;43,333611;28,55638889;;;;;;;;;;;
Bulgaria;NENKO;43,693056;27,97166667;;;;;;;;;;;
Bulgaria;NESAR;42,809722;28,14166667;;;;;;;;;;;
Bulgaria;NISVA;42,972778;22,7975;;;;;;;;;;;
Bulgaria;NITUX;43,365833;29,92972222;;;;;;;;;;;
Bulgaria;ODERO;42,610556;30,26444444;;;;;;;;;;;
Bulgaria;OGOTA;43,214167;23,32666667;;;;;;;;;;;
Bulgaria;OKANA;42,846389;22,49305556;;;;;;;;;;;
Bulgaria;OMENO;42,296944;23,48138889;;;;;;;;;;;
Bulgaria;OMORI;42,450000;28,01666667;;;;;;;;;;;
Bulgaria;PDV09;42,021992;25,07296389;;;;;;;;;;;
Bulgaria;PDV10;42,154153;24,68939167;;;;;;;;;;;
Bulgaria;PDV11;41,935275;25,08149167;;;;;;;;;;;
Bulgaria;PDV12;42,099922;24,60342778;;;;;;;;;;;
Bulgaria;PDV14;41,908000;25,143375;;;;;;;;;;;
Bulgaria;PDV21;42,041597;24,89782778;;;;;;;;;;;
Bulgaria;PDV25;42,077853;24,83084444;;;;;;;;;;;
Bulgaria;PDV30;42,175642;24,64943333;;;;;;;;;;;
Bulgaria;PDV38;42,133261;24,83703889;;;;;;;;;;;
Bulgaria;PDV42;41,853553;25,070125;;;;;;;;;;;
Bulgaria;PDV53;42,025997;24,76339167;;;;;;;;;;;
Bulgaria;PDV61;42,113092;24,7656;;;;;;;;;;;
Bulgaria;PDV74;41,978053;25,00720556;;;;;;;;;;;
Bulgaria;PDV82;42,133628;24,72750833;;;;;;;;;;;
Bulgaria;PENEV;43,031667;23,80944444;;;;;;;;;;;
Bulgaria;PIDOR;42,593889;23,65611111;;;;;;;;;;;
Bulgaria;PODIN;42,015833;25,22611111;;;;;;;;;;;
Bulgaria;R1830;43,233444;27,80983333;;;;;;;;;;;
Bulgaria;R1918;42,697514;23,39958056;;;;;;;;;;;
Bulgaria;R1934;42,695100;23,43975833;;;;;;;;;;;
Bulgaria;R2478;42,061028;24,86288889;;;;;;;;;;;
Bulgaria;R2952;42,580431;27,52888333;;;;;;;;;;;
Bulgaria;RESLA;43,328333;23,31277778;;;;;;;;;;;
Bulgaria;REVDA;43,733333;29,14333333;;;;;;;;;;;
Bulgaria;RITAG;42,585833;29,55777778;;;;;;;;;;;
Bulgaria;RODOP;41,583333;24,18333333;;;;;;;;;;;
Bulgaria;RORKI;43,096111;29,14333333;;;;;;;;;;;
Bulgaria;ROVAM;43,151111;23,80777778;;;;;;;;;;;
Bulgaria;RUMEN;42,305000;24,31333333;;;;;;;;;;;
Bulgaria;RUTAR;42,893056;28,02055556;;;;;;;;;;;
Bulgaria;SITNO;42,927778;28,20277778;;;;;;;;;;;
Bulgaria;SOF02;42,382108;23,41919444;;;;;;;;;;;
Bulgaria;SOF03;42,648217;23,39411389;;;;;;;;;;;
Bulgaria;SOF04;42,734144;23,30797222;;;;;;;;;;;
Bulgaria;SOF08;42,669161;23,14393889;;;;;;;;;;;
Bulgaria;SOF09;42,698894;23,369075;;;;;;;;;;;
Bulgaria;SOF10;42,641233;23,69614167;;;;;;;;;;;
Bulgaria;SOF12;42,574111;23,65720556;;;;;;;;;;;
Bulgaria;SOF14;42,685461;23,70532222;;;;;;;;;;;
Bulgaria;SOF15;42,699211;23,3719;;;;;;;;;;;
Bulgaria;SOF16;42,428681;23,41481944;;;;;;;;;;;
Bulgaria;SOF19;42,614086;23,68440556;;;;;;;;;;;
Bulgaria;SOF20;42,462347;23,10311667;;;;;;;;;;;
Bulgaria;SOF21;42,699847;23,34424444;;;;;;;;;;;
Bulgaria;SOF22;42,326689;23,33678056;;;;;;;;;;;
Bulgaria;SOF23;42,325558;23,42449722;;;;;;;;;;;
Bulgaria;SOF24;42,935539;22,84873056;;;;;;;;;;;
Bulgaria;SOF25;42,631553;22,83188333;;;;;;;;;;;
Bulgaria;SOF26;42,669706;22,961775;;;;;;;;;;;
Bulgaria;SOF28;42,695650;23,45258611;;;;;;;;;;;
Bulgaria;SOF30;42,911742;22,90337222;;;;;;;;;;;
Bulgaria;SOF31;42,700931;23,34721667;;;;;;;;;;;
Bulgaria;SOF33;42,817311;23,303275;;;;;;;;;;;
Bulgaria;SOF34;42,841292;23,13066667;;;;;;;;;;;
Bulgaria;SOF35;42,832408;23,37021111;;;;;;;;;;;
Bulgaria;SOF37;42,888225;23,04536944;;;;;;;;;;;
Bulgaria;SOF41;42,465269;23,41138056;;;;;;;;;;;
Bulgaria;SOF54;42,690989;23,56993889;;;;;;;;;;;
Bulgaria;SOF58;42,785225;23,59485833;;;;;;;;;;;
Bulgaria;SOF68;42,703942;23,23589167;;;;;;;;;;;
Bulgaria;SOF70;42,702928;23,36783056;;;;;;;;;;;
Bulgaria;SOF73;42,707456;23,23679444;;;;;;;;;;;
Bulgaria;SOF74;42,691081;23,56768056;;;;;;;;;;;
Bulgaria;SOF79;42,776292;22,83401389;;;;;;;;;;;
Bulgaria;SOF81;42,757189;23,22468333;;;;;;;;;;;
Bulgaria;SOF82;42,383067;23,344725;;;;;;;;;;;
Bulgaria;SOF91;42,692458;23,47954167;;;;;;;;;;;
Bulgaria;SOF92;42,692317;23,48179444;;;;;;;;;;;
Bulgaria;SOMOV;43,700000;24,85;;;;;;;;;;;
Bulgaria;SUMEN;43,403333;27,15333333;;;;;;;;;;;
Bulgaria;SUNIB;42,883611;27,78027778;;;;;;;;;;;
Bulgaria;TAKAK;43,543889;26,62138889;;;;;;;;;;;
Bulgaria;TODRO;42,920000;23,36277778;;;;;;;;;;;
Bulgaria;TOTKA;43,205556;27,11666667;;;;;;;;;;;
Bulgaria;TUNVO;43,142222;25,38777778;;;;;;;;;;;
Bulgaria;UDROS;42,738889;30,59611111;;;;;;;;;;;
Bulgaria;USALI;42,301944;23,64555556;;;;;;;;;;;
Bulgaria;UTEKA;43,912222;22,39222222;;;;;;;;;;;
Bulgaria;VABUR;42,503056;28,05972222;;;;;;;;;;;
Bulgaria;VADEN;42,065556;27,21611111;;;;;;;;;;;
Bulgaria;VANET;42,294722;23,41027778;;;;;;;;;;;
Bulgaria;VARNA;43,229264;27,85663056;;;;;;;;;;;
Bulgaria;WRN14;43,138900;27,99009167;;;;;;;;;;;
Bulgaria;WRN22;43,259492;27,78544722;;;;;;;;;;;
Bulgaria;WRN24;43,177692;27,63045278;;;;;;;;;;;
Bulgaria;WRN26;43,176617;27,60441111;;;;;;;;;;;
Bulgaria;WRN47;43,179117;27,60310556;;;;;;;;;;;
Bulgaria;WRN67;43,218272;27,96889167;;;;;;;;;;;
Bulgaria;WRN76;43,236969;27,64413333;;;;;;;;;;;
Bulgaria;WRN83;43,214797;28,00505833;;;;;;;;;;;
Bulgaria;WRN88;43,253306;27,618825;;;;;;;;;;;
Bulgaria;WRN92;43,143653;27,98939444;;;;;;;;;;;
Bulgaria;WRN99;43,246661;27,684325;;;;;;;;;;;
Bulgaria;XANEX;43,127222;24,98027778;;;;;;;;;;;
Cyprus;AKR03;34,583742;33,02315278;;;;;;;;;;;
Cyprus;AKR04;34,512253;33,21228611;;;;;;;;;;;
Cyprus;AKR08;34,590658;33,12373889;;;;;;;;;;;
Cyprus;AKR09;34,494528;33,20425;;;;;;;;;;;
Cyprus;AKR10;34,491056;33,20241944;;;;;;;;;;;
Cyprus;AKR11;34,536189;33,18896111;;;;;;;;;;;
Cyprus;AKR12;34,362808;32,94488333;;;;;;;;;;;
Cyprus;AKR13;34,458094;33,18031667;;;;;;;;;;;
Cyprus;AKR14;34,601311;32,94620556;;;;;;;;;;;
Cyprus;AKR15;34,600972;32,9475;;;;;;;;;;;
Cyprus;AKR18;34,396119;32,94763889;;;;;;;;;;;
Cyprus;AKR31;34,526811;33,21735278;;;;;;;;;;;
Cyprus;AKR59;34,564842;33,08264722;;;;;;;;;;;
Cyprus;AKR60;34,564311;33,08460833;;;;;;;;;;;
